Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
protein_prenylation_(GO:0018342),1/57,0.00569201960094544,0.0221209874058013,0.0119341563785555,0.0460347352995582,-1.69079812467393,8.73921162137354,ninaE
glycolipid_biosynthetic_process_(GO:0009247),1/87,0.00868129406489913,0.0221209874058013,0.018106995884791,0.0460347352995582,-1.84012305179571,8.73429987887952,ninaE
rhabdomere_development_(GO:0042052),1/104,0.0103732186603728,0.0221209874058013,0.0216049382715801,0.0460347352995582,-1.90924131683022,8.72242226766977,ninaE
protein_N-linked_glycosylation_(GO:0006487),1/73,0.00728685934326461,0.0221209874058013,0.0152263374483744,0.0460347352995582,-1.75349740256177,8.63015773055921,ninaE
sphingolipid_biosynthetic_process_(GO:0030148),1/95,0.00947767388311177,0.0221209874058013,0.0197530864195403,0.0460347352995582,-1.83001261628082,8.52569272269567,ninaE
sphingolipid_catabolic_process_(GO:0030149),1/95,0.00947767388311177,0.0221209874058013,0.0197530864195403,0.0460347352995582,-1.8295114094617,8.5233576921651,ninaE
regulation_of_eye_photoreceptor_cell_development_(GO:0042478),1/115,0.0114672233607767,0.0221209874058013,0.0238683127570716,0.0460347352995582,-1.90651772044069,8.51882155107526,ninaE
eye_pigment_biosynthetic_process_(GO:0006726),1/105,0.0104726986347653,0.0221209874058013,0.0218106995882394,0.0460347352995582,-1.8656088641034,8.50528009988769,ninaE
eye_pigment_metabolic_process_(GO:0042441),1/105,0.0104726986347653,0.0221209874058013,0.0218106995882394,0.0460347352995582,-1.8626841423951,8.49194634176619,ninaE
eye_morphogenesis_(GO:0048592),1/103,0.0102737336871188,0.0221209874058013,0.0213991769545462,0.0460347352995582,-1.84272665858928,8.43630626600545,ninaE
regulation_of_eye_pigmentation_(GO:0048073),1/102,0.0101742437131014,0.0221209874058013,0.0211934156380223,0.0460347352995582,-1.83565934812015,8.42181395732568,ninaE
sphingolipid_metabolic_process_(GO:0006665),1/95,0.00947767388311177,0.0221209874058013,0.0197530864195403,0.0460347352995582,-1.80596938384989,8.41367971800774,ninaE
ceramide_biosynthetic_process_(GO:0046513),1/101,0.0100747487371511,0.0221209874058013,0.020987654320901,0.0460347352995582,-1.82901201255596,8.40929079987823,ninaE
ceramide_metabolic_process_(GO:0006672),1/101,0.0100747487371511,0.0221209874058013,0.020987654320901,0.0460347352995582,-1.82810853263902,8.40513684938406,ninaE
cellular_protein_complex_localization_(GO:0034629),1/126,0.0125606230307462,0.0221562904571456,0.0261316872428419,0.0460884027376013,-1.90313244673572,8.33036948802064,ninaE
ion_transport_(GO:0006811),1/96,0.009577198859871,0.0221209874058013,0.0199588477365239,0.0460347352995582,-1.78977388142276,8.31953143973048,ninaE
positive_regulation_of_photoreceptor_cell_differentiation_(GO:0046534),1/49,0.00489411970613004,0.0221209874058013,0.0102880658437144,0.0460347352995582,-1.56052287760832,8.30154609591796,ninaE
cellular_response_to_UV_(GO:0034644),1/117,0.0116660683032434,0.0221209874058013,0.0242798353909734,0.0460347352995582,-1.86187241822662,8.28732594621731,ninaE
Rab_protein_signal_transduction_(GO:0032482),1/110,0.0109700235013053,0.0221209874058013,0.0228395061729276,0.0460347352995582,-1.83640914434097,8.28695945151167,ninaE
response_to_endoplasmic_reticulum_stress_(GO:0034976),1/130,0.0129580729037245,0.0221562904571456,0.0269547325101729,0.0460884027376013,-1.88110601939186,8.17535503467119,ninaE
oligosaccharide_catabolic_process_(GO:0009313),1/111,0.0110694734734167,0.0221209874058013,0.0230452674897226,0.0460347352995582,-1.81104480910681,8.15615637993467,ninaE
oligosaccharide_metabolic_process_(GO:0009311),1/111,0.0110694734734167,0.0221209874058013,0.0230452674897226,0.0460347352995582,-1.80778243514805,8.14146406970377,ninaE
cGMP_biosynthetic_process_(GO:0006182),1/108,0.0107711085559963,0.0221209874058013,0.0224279835389343,0.0460347352995582,-1.79019471661037,8.11117151411219,ninaE
adrenergic_receptor_signaling_pathway_(GO:0071875),1/76,0.00758574928768814,0.0221209874058013,0.015843621399189,0.0460347352995582,-1.66007343408119,8.10362171738667,ninaE
cGMP_metabolic_process_(GO:0046068),1/108,0.0107711085559963,0.0221209874058013,0.0224279835389343,0.0460347352995582,-1.77975075217659,8.06385108241631,ninaE
oligosaccharide_biosynthetic_process_(GO:0009312),1/111,0.0110694734734167,0.0221209874058013,0.0230452674897226,0.0460347352995582,-1.78228063597655,8.02661508255197,ninaE
neuroepithelial_cell_differentiation_(GO:0060563),1/93,0.00927860893004491,0.0221209874058013,0.0193415637859642,0.0460347352995582,-1.7025405674753,7.96796416010252,ninaE
"phototransduction,_visible_light_(GO:0007603)",1/51,0.0050936246811851,0.0221209874058013,0.0106995884774464,0.0460347352995582,-1.49638127757645,7.90054236950773,ninaE
phosphatidylethanolamine_metabolic_process_(GO:0046337),1/45,0.00449504975258798,0.0221209874058013,0.0094650205760378,0.0460347352995582,-1.4536115796273,7.85644867497665,ninaE
protein_localization_to_organelle_(GO:0033365),1/113,0.01126835841763,0.0221209874058013,0.0234567901239048,0.0460347352995582,-1.74019455175857,7.80608923241833,ninaE
regulation_of_muscle_contraction_(GO:0006937),1/103,0.0102737336871188,0.0221209874058013,0.0213991769545462,0.0460347352995582,-1.7034347176906,7.7986048096716,ninaE
asparagine_metabolic_process_(GO:0006528),1/122,0.0121630931548898,0.0221562904571456,0.0253086419754852,0.0460884027376013,-1.76496456237608,7.78234484022492,ninaE
compound_eye_development_(GO:0048749),1/117,0.0116660683032434,0.0221209874058013,0.0242798353909734,0.0460347352995582,-1.72362646310653,7.671983412749,ninaE
cellular_modified_amino_acid_biosynthetic_process_(GO:0042398),1/109,0.0108705685283031,0.0221209874058013,0.0226337448558816,0.0460347352995582,-1.69498755190188,7.66421890249599,ninaE
cellular_modified_amino_acid_catabolic_process_(GO:0042219),1/109,0.0108705685283031,0.0221209874058013,0.0226337448558816,0.0460347352995582,-1.69418836723512,7.66060523216392,ninaE
R7_cell_differentiation_(GO:0045466),1/134,0.0133554427714707,0.0222003750182844,0.0277777777774746,0.0461728395058382,-1.7642346225856,7.61413896762273,ninaE
neuron_differentiation_(GO:0030182),1/107,0.010671643581834,0.0221209874058013,0.0222222222220849,0.0460347352995582,-1.67700802478269,7.61389345389848,ninaE
eye-antennal_disc_development_(GO:0035214),1/109,0.0108705685283031,0.0221209874058013,0.0226337448558816,0.0460347352995582,-1.66867643731768,7.54524803364466,ninaE
eye_photoreceptor_cell_development_(GO:0042462),1/112,0.0111689184464014,0.0221209874058013,0.0232510288061732,0.0460347352995582,-1.67718225388917,7.5382977359235,ninaE
metal_ion_transport_(GO:0030001),1/102,0.0101742437131014,0.0221209874058013,0.0211934156380223,0.0460347352995582,-1.63693804298533,7.51010130055399,ninaE
instar_larval_or_pupal_morphogenesis_(GO:0048707),1/105,0.0104726986347653,0.0221209874058013,0.0218106995882394,0.0460347352995582,-1.64684616147201,7.50794453985185,ninaE
cytoskeleton_organization_(GO:0007010),1/128,0.012759357967693,0.0221562904571456,0.0265432098761497,0.0460884027376013,-1.71600142301706,7.48432359275155,ninaE
positive_regulation_of_macroautophagy_(GO:0016239),1/52,0.00519336966850864,0.0221209874058013,0.0109053497942963,0.0460347352995582,-1.40809158345541,7.40708628635889,ninaE
receptor-mediated_endocytosis_(GO:0006898),1/59,0.00589144457219757,0.0221209874058013,0.0123456790123542,0.0460347352995582,-1.44115667218851,7.3992644851226,ninaE
regulation_of_neuron_differentiation_(GO:0045664),1/136,0.0135540977053117,0.0222300974197204,0.0281893004110417,0.0462238451285855,-1.71798079465981,7.38914940939063,ninaE
