Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 128C, Sample, n/a, Earth_F1	Abundances Count: F5: 128C, Sample, n/a, Earth_F1	Modifications
Q7JVK1	Large ribosomal subunit protein uL18m	6.45	1	1	1	456.88586	1	
Q7KUV4	Uncharacterized protein, isoform A	16.67	1	3	1	69007.182	2	
Q86BB4	Transforming acidic coiled-coil protein, isoform E	39.18	10	23	1	2720.0447	2	
Q8IQ80	GH06117p	1.41	1	3	0	1627.1147	1	
Q9VD61	Sulfhydryl oxidase	4.89	3	3	3	8678.49775	3	
Q9VJG2	RRM domain-containing protein	5.75	3	3	3	7880.1812	3	
Q9W5C1	RE02292p	1.13	1	1	1	2656.3738	1	
X2J8M7	Supervillin, isoform AD	4.69	15	20	0	916.33685	1	
Q7K4H4	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	2.91	2	3	0	9702.9898	3	
Q7KNS3	Lissencephaly-1 homolog	4.14	2	2	0	3009.9053	1	
Q8IN78	Mitochondrial import inner membrane translocase subunit Tim22	12.31	2	3	2	13443.475999999999	2	
Q9VMV6	Thioredoxin reductase-like selenoprotein T homolog CG3887	14.65	2	5	0	22101.44516	5	
Q9VPR7	UPAR/Ly6 domain-containing protein cold	9.15	1	4	1	19485.95012	3	
B7Z0L1	Fasciclin 1, isoform E	45.35	29	143	0	5051450.41209	123	
E1JH70	Kank, isoform E	1.18	1	1	0	1523.1527	1	
M9MRD4	Muscle-specific protein 300 kDa, isoform B	3.84	34	44	0	432.9134	1	
M9NFP1	Jim, isoform E	1.94	2	2	0	6684.57884	2	
Q7K231	RING-type E3 ubiquitin transferase	1.93	1	1	1	2653.1777	1	
Q7YZ93	Uncharacterized protein, isoform B	3.14	2	3	0	7055.668	1	
Q8IQH6	Nebulosa, isoform A	2.12	1	1	0	469.35562	1	
Q9VAI2	ADAM10 endopeptidase	1.76	3	3	1	3575.78707	2	
Q9VDJ8	Cuticular protein 92F	2.89	1	3	1	60198.04575	2	
Q9VFB5	DNA-directed RNA polymerase II subunit RPB7	5.2	1	1	1	1770.196	1	
Q9VL69	Translocon-associated protein subunit gamma	10.0	2	3	2	63218.3517	3	
Q9VLX9	Uncharacterized protein, isoform B	20.93	1	2	1	317098.5	2	
Q9VND4	Vacuolar ATPase assembly protein VMA22	14.84	2	3	2	9113.847600000001	3	
Q9VWE8	Actin-related protein 10, isoform A	2.65	1	1	1	430.10477	1	
Q9VZF0	LD44732p	3.61	1	1	1	2234.1895	1	
Q9W249	IP21806p	4.27	2	3	2	3614.7944	1	
A0A0B4K6A2	Glial cell line-derived neurotrophic family receptor-like, isoform I	1.97	3	5	0	9503.08458	5	
A0A0B4K6E6	Uncharacterized protein, isoform C	13.21	1	3	0	37862.4303	3	
A0A0B4K7M9	DnaJ homolog l(2)tid, mitochondrial	22.76	10	14	1	1882.3108	1	
A0A0B4KHR2	BRCA1-associated protein	1.25	1	1	0	705.63666	1	
A0A6F7R657	Widerborst, isoform H	13.26	9	30	1	422.44916	1	
D1YSG8	calcium/calmodulin-dependent protein kinase	27.5	14	33	0	89995.04400000001	3	
M9PCQ3	Protein phosphatase 1 regulatory subunit 12B	12.96	13	19	0	12494.565	1	
M9PG37	Cytoplasmic linker protein 190, isoform R	22.3	36	84	1	2773.4534	1	
Q4QPR8	GEO10187p1	19.51	2	2	2	2447.4075	1	
Q7KB18	Epoxide hydrolase	6.91	2	3	1	1068.4698	1	
Q8IPL4	Lethal (2) 05714, isoform B	3.32	1	1	0	905.65204	1	
Q9VAS9	APC-like, isoform A	1.2	3	3	1	848.3322	1	
Q9VV37	GEO13385p1	10.1	1	7	1	187669.67374	4	
Q9VVX6	BET1 homolog	6.84	1	1	1	12820.373	1	
Q9W152	RH33060p	5.63	1	2	1	1154.6616199999999	2	
Q9VSC1	Signal recognition particle 9 kDa protein	10.39	1	2	1	4014.5413	1	
Q9W4M9	tRNA (cytosine(34)-C(5))-methyltransferase	3.49	3	3	3	4833.07307	2	
A0A0B4K7H1	Hulk, isoform M	10.65	12	16	0	4303.929	1	
B7Z058	Rho GTPase activating protein at 71E, isoform D	3.09	2	2	0	2692.8241	2	
E1JGW3	Ion transport peptide, isoform E	8.33	1	1	0	490.93353	1	
Q0KHU0	Myosin 10A, isoform D	1.59	3	3	0	1570.6714	1	
Q8SYL1	Glutamate-rich WD repeat-containing protein 1	1.75	1	2	1	23870.15	2	
Q9VB09	IP04131p	12.1	2	3	2	9176.96393	3	
Q9VHN8	LD37279p	1.54	1	1	1	11952.353	1	
Q9VIT5	ascorbate ferrireductase (transmembrane)	3.72	1	3	0	12966.002	1	
Q9W5E7	LP07417p	11.4	1	1	1	2323.7756	1	
P17917	DNA sliding clamp PCNA	3.08	1	1	1	1641.984	1	
Q9VMP9	Glucosamine-6-phosphate deaminase	16.12	5	11	0	92961.99829999999	7	
A0A0B4KGZ0	Methyl-CpG binding domain protein-like, isoform C	15.59	4	5	0	4688.8804	2	
A1ZAU6	FI05912p	3.24	2	2	1	670.3676	1	
Q0KI97	Protein FMC1 homolog	6.93	1	2	1	18148.7772	2	
Q7K3Z8	GH01208p	2.35	1	2	1	5108.9915	2	
Q9VAN8	FI15955p1	6.08	2	2	2	5051.4873	1	
Q9VP66	Uncharacterized protein, isoform L	16.18	8	10	1	9510.3986	2	
Q9VT55	Uncharacterized protein, isoform N	5.45	7	13	0	19035.227	2	
Q9VV55	GH08429p	3.98	2	3	2	5626.5800500000005	3	
Q9W542	LD07342p	1.12	1	1	1	582.88763	1	
Q9W543	Rabconnectin-3B, isoform A	1.18	2	2	2	3559.3718799999997	2	
Q7JZM8	Large ribosomal subunit protein mL41	6.63	1	1	1	26584.877	1	
Q8IRU4	3',5'-cyclic-AMP phosphodiesterase, isoform F	12.08	7	16	1	2478.1039499999997	2	
Q9VTT0	Semaphorin 5c	0.91	1	2	1	7600.3192	2	
Q9XZT7	Transcription initiation factor TFIID subunit 10b	5.48	1	3	1	14054.5896	3	
A0A0B4LF27	Uncharacterized protein, isoform C	9.34	5	9	0	25271.276830000003	5	
A1Z840	Cdc2-related kinase	4.39	2	2	2	1136.39469	2	
Q9VXD7	GH04692p	5.61	2	3	2	1738.624	1	
Q9W3S4	LD46272p	5.26	2	3	2	3201.8116200000004	3	
A8JQX3	Nocturnin	3.58	2	2	2	2208.3145	2	
A8JNM1	Formin 3, isoform B	1.69	3	3	0	1753.0366	1	
A8JNN5	GTPase activating protein and centrosome-associated, isoform B	1.09	1	2	0	1605.16723	2	
B7Z0Z7	Venom dipeptidyl peptidase 4	6.6	7	9	0	13814.61248	6	
M9MRH8	CCR4-NOT transcription complex subunit 4	0.85	1	1	0	2865.9268	1	
O76857	BCL7-like	13.64	2	3	2	2320.9465299999997	2	
Q7JY89	RE35124p	25.0	2	5	2	4914.92649	4	
Q8IML5	V-type proton ATPase subunit a	8.28	8	17	0	828.2798	1	
Q9VAN1	Reelin domain-containing protein	12.5	2	4	2	5338.530280000001	3	
A8JUP7	Serine protease Hayan	2.67	2	3	2	22289.321	3	
P07664	Serendipity locus protein delta	4.16	2	3	2	16115.949	3	
Q9VGP0	D-aminoacyl-tRNA deacylase	8.86	2	4	2	8093.07504	3	
L0MPR2	Unc-13, isoform F	0.85	2	2	0	3176.2393	1	
M9MS21	Uncharacterized protein, isoform A	2.77	1	8	0	48070.4544	7	
Q8IQU7	825-Oak	17.05	2	3	0	13532.144	2	
Q9VGM4	LD28119p	3.82	1	1	1	797.98785	1	
M9MRD1	Muscle-specific protein 300 kDa	3.4	44	55	0	101579.97937	28	
P11996	Larval serum protein 1 beta chain	1.77	2	2	0	4413.50585	2	
Q9V3J8	Protein will die slowly	3.88	1	2	0	6709.119	1	
Q7K0D3	CG12909 protein	6.76	2	3	2	11282.0835	3	
Q9VF73	FI17904p1	2.24	2	2	0	597.5513	1	
Q9VSK1	GH09510p	1.06	1	1	1	5694.7856	1	
P18930	NADH-ubiquinone oxidoreductase chain 3	9.4	1	1	1	24082.148	1	
Q9V6Q2	Histone H3-like centromeric protein cid	8.89	2	3	2	795.0051	1	
A0A0B4KGQ7	Uncharacterized protein, isoform D	6.51	2	5	0	7032.2598	3	
A4V134	calcium/calmodulin-dependent protein kinase	31.24	15	34	1	4700.0044	1	
M9NDS8	Protein phosphatase 1 regulatory subunit 12B	12.53	14	20	0	78970.59885	15	
Q29R09	LD28546p	3.02	1	1	1	653.12415	1	
Q8I0P8	Cuticular protein 65Av	10.81	1	4	1	11852.925299999999	2	
Q8SXC0	GH10306p	2.86	1	2	1	7861.6393	2	
Q9VQT5	FI01556p	13.92	1	4	1	1162.71043	2	
Q9VTU4	Eukaryotic translation initiation factor 3 subunit L	3.53	2	3	2	9135.3699	2	
Q9I7C6	Cuticular protein 65Ax1	28.43	2	3	2	31301.6069	3	
Q9VT02	Chitin-binding type-2 domain-containing protein	6.36	1	1	1	27350.998	1	
Q9VV29	GEO12576p1	9.68	1	1	0	458.9776	1	
P45884	Attacin-A	5.36	1	1	0	4693.8896	1	
A8JNC7	Dpr-interacting protein delta, isoform D	4.26	2	3	0	2188.7994	2	
Q9VI70	GPN-loop GTPase 3	7.77	2	3	2	14162.686000000002	3	
Q9VV27	MIP11526p	7.63	1	1	1	13070.433	1	
O76324	Discs overgrown protein kinase	7.95	2	3	0	2607.60786	2	
Q8MUJ1	Tumor necrosis factor family member eiger	1.93	1	1	1	3324.153	1	
O18680	5-aminolevulinate synthase	3.34	2	2	2	2455.9016	1	
Q29QE1	GH15984p	0.57	1	2	0	7970.3772	2	
A0A0B4LGV1	ER membrane protein complex subunit 1	0.77	1	1	0	2853.015	1	
A1ZAX7	Uncharacterized protein	6.35	1	2	1	10818.6931	2	
Q9VAW3	glutamine--fructose-6-phosphate transaminase (isomerizing)	1.32	1	1	1	5307.429	1	
Q9VEQ0	Xylulose kinase	1.99	1	2	1	1936.7977	2	
Q9W2Y4	RNA-binding protein NOB1	5.08	2	2	2	210599.8859	2	
Q94900	Glutamate-gated chloride channel	1.97	1	2	0	16669.0563	2	
Q9VKJ1	MPN domain-containing protein CG4751	0.71	1	1	1	313.96423	1	
A0A0B4KI11	Uncharacterized protein, isoform E	2.85	2	3	0	8333.2377	3	
A0A6M3Q6V5	poly(A)-specific ribonuclease	2.64	1	2	0	17883.8272	2	
E1JGY7	Hulk, isoform G	10.66	12	17	1	1315.84584	2	
Q2PDU0	GEO11169p1	9.84	1	2	1	12963.211800000001	2	
Q9VF46	GH25158p	7.34	2	7	2	30286.4133	7	
Q9VV95	Uncharacterized protein, isoform B	11.02	1	2	1	31464.72	2	
Q9VDT6	rRNA methyltransferase 2, mitochondrial	6.4	2	2	2	15301.2675	2	
Q9VYX7	Peptidoglycan-recognition protein SA	9.85	2	2	0	5418.01086	2	
Q7KST5	L-serine deaminase	5.06	2	2	0	527.1361	1	
Q9VCE6	N(6)-adenosine-methyltransferase MT-A70-like protein	1.32	1	1	1	380.3045	1	
A8JNU1	adenylate cyclase	1.02	1	3	0	3933.5163599999996	3	
Q7KVR7	AP-1 complex subunit gamma	1.02	1	1	0	771.3359	1	
Q9W2E3	Negative cofactor 2alpha	5.57	2	4	2	11278.5954	2	
Q7JW46	RE25483p	9.0	1	1	0	26439.502	1	
Q7K010	Tetraspanin	8.64	2	4	2	9779.7878	4	
Q9VUR4	FI11905p	19.75	6	14	1	8569.684	1	
Q9VIU7	Dolichol-phosphate mannosyltransferase subunit 1	5.81	1	1	1	2466.7837	1	
A0A0B4LGA2	RRM domain-containing protein	4.67	2	3	2	4231.864100000001	2	
A8DYU1	GRAM domain containing 1B, isoform D	1.32	2	3	0	3457.2763999999997	3	
Q9VLR2	Cytidine deaminase	9.41	2	3	2	25259.3066	3	
P52656	Transcription initiation factor IIA subunit 2	8.49	1	2	1	4362.6815	2	
Q9VX25	Ubiquitin-conjugating enzyme E2 S	4.78	1	1	0	2619.6584	1	
A8JNV2	Uncharacterized protein	10.71	1	3	1	12273.1527	2	
Q9VDD0	Protein-lysine N-trimethyltransferase SMYD5	3.31	1	1	1	3071.8306	1	
Q9VRX7	LD29573p	1.32	1	1	1	3509.261	1	
Q9VMH7	Protein-lysine N-methyltransferase CG9154	5.38	2	2	0	18263.8875	2	
A1Z7M8	Angiotensin-converting enzyme	2.79	2	2	1	7171.3745	2	
O46099	EG:8D8.2 protein	0.63	1	1	1	871.1194	1	
Q7JZZ3	RE03883p	6.99	2	3	2	20738.43507	3	
Q8SWU4	RE25571p	17.08	5	12	1	6838.71	3	
Q8SWX4	Aminopeptidase	2.39	2	2	2	2205.4795	1	
Q9VRA0	Migration and invasion enhancer 1	23.16	2	3	2	27816.495499999997	2	
O16043	Anon1A4	9.84	2	3	2	4841.909100000001	3	
Q9VEP0	Regulatory protein zeste	2.17	1	1	1	4743.6387	1	
Q8SXW3	GV1, isoform B	13.33	2	5	0	32830.27393	5	
Q8IRN0	FI06485p	3.21	1	2	1	5133.3043	2	
Q9VHS6	Copper transport protein	6.32	2	3	2	1393.41784	2	
D8FT19	MIP22288p	4.05	2	3	0	11284.7792	3	
Q9V5Q4	Pre-mRNA-splicing factor Syf2	5.75	1	2	1	6677.7316	2	
Q9VAD6	Conserved oligomeric Golgi complex subunit 7	3.23	2	2	2	4478.6577	1	
A0A0B4LIG1	Pre-mod(Mdg4)-C, isoform B	9.16	1	1	1	555.2308	1	
Q8SYJ9	Threonylcarbamoyl-AMP synthase	3.23	1	2	1	1694.1151	1	
Q9VEK6	Leucine-rich repeat protein soc-2 homolog	4.99	2	2	0	3245.2158	1	
Q9VT15	GH14734p	8.33	2	4	2	3993.9209	2	
A1A750	GEO11067p1	6.93	1	1	1	9166.88	1	
Q9VF83	LD33178p	4.33	2	4	2	10378.2899	4	
X2JCX4	Uncharacterized protein, isoform A	33.33	2	4	2	39574.843	3	
Q9W590	Large subunit GTPase 1 homolog	1.49	1	1	0	1664.6869	1	
A0A0B4KEC3	D4, isoform D	4.23	2	2	0	2571.8618	1	
Q9VWA7	Golden goal	0.79	1	3	1	15922.811	1	
M9PCK0	Decima, isoform D	9.87	2	3	0	14646.2876	3	
Q9VUQ8	DCN1-like protein 1	10.42	2	2	0	27595.334499999997	2	
Q9VPA9	LD24894p	1.45	1	2	1	5996.4169	2	
Q9VTG8	Ig-like domain-containing protein	14.37	2	2	2	12702.635	2	
Q8IN81	Sex determination protein fruitless	1.47	1	1	0	754.67676	1	
Q8SZ16	Succinate dehydrogenase assembly factor 3, mitochondrial	6.67	1	2	1	8607.2013	2	
Q9VT51	Insulin-like peptide 2	19.71	2	3	2	11693.2917	3	
A0A0B4JDB9	Eukaryotic translation initiation factor 4E homologous protein, isoform D	4.13	1	2	0	2378.3123	1	
Q7KV26	Kinase	1.45	1	1	0	2407.8909	1	
Q9VLJ0	Probable cGMP 3',5'-cyclic phosphodiesterase subunit delta	7.95	1	1	1	4660.6733	1	
A0A0B4JCY1	Anoctamin	0.82	1	1	0	22465.61	1	
M9PBB3	Uncharacterized protein, isoform D	2.35	1	1	0	551.9552	1	
Q7K4Y8	GH22690p	3.14	2	2	2	1338.94769	2	
Q9VCQ7	LD40758p	2.61	2	3	2	6010.88792	2	
Q9VD48	Bomanin bicipital 3, isoform A	24.49	2	2	2	5880.729	2	
Q9VDL4	LP04613p	2.72	1	3	1	5034.12654	3	
Q9VS55	CTCF	2.2	2	3	2	2300.8684	1	
Q9W1Q4	Uncharacterized protein, isoform D	16.57	4	24	1	423.35428	1	
B7Z0S9	Glutathione S transferase D11, isoform B	7.0	2	4	0	10070.70253	4	
Q7K4X4	GH24095p	2.0	1	1	1	880.82245	1	
Q9VJ06	LD05576p	4.55	1	1	1	746.49536	1	
Q9VGE8	Tachykinins	2.42	1	2	0	14810.408	1	
A0A0B4KFH9	Uncharacterized protein, isoform B	6.13	1	1	0	803.26337	1	
Q29QQ9	Ribosomal RNA-processing protein 42	3.38	1	1	1	1390.1376	1	
Q9VR90	Syntaxin 16	3.12	1	1	1	471.3036	1	
Q9W4K1	AP-3 complex subunit beta	0.86	1	2	1	1675.86353	2	
P42282	Protein tramtrack, alpha isoform	2.21	2	3	0	13446.08498	3	
Q7YU81	Protein charlatan	0.66	1	2	0	7483.6059000000005	2	
Q9VHV3	FI02011p	1.5	1	1	1	5747.3135	1	
Q9GYV9	Mediator of RNA polymerase II transcription subunit 7	3.64	1	1	1	2254.0073	1	
Q9VE11	UPF0488 protein CG14286	10.0	2	3	2	3969.0548599999997	3	
Q7K8Y3	IP16419p	17.86	7	17	0	47352.00286	11	
Q8STG9	DSec61alpha	4.2	2	3	2	2341.9082	2	
Q8IGV3	RE23632p	6.34	2	2	2	517.6155	1	
P22812	Protein Tube	3.9	2	2	2	2713.39545	2	
Q9VJ45	UDP-glucuronosyltransferase	3.48	2	2	2	371.04208	1	
Q9VZI2	Activated Cdc42 kinase Ack	1.03	1	1	1	1609.8583	1	
Q9XYQ2	Protein unc-119 homolog	9.06	2	2	0	18824.803	1	
Q9VZX8	AT02196p	2.89	1	1	1	845.0171	1	
Q9W0M0	Dodecenoyl-CoA delta-isomerase	6.49	2	2	2	4821.0622	2	
Q8T088	WD repeat-containing protein 55 homolog	1.81	1	1	1	7281.7153	1	
Q7K2Y9	Protein N-terminal glutamine amidohydrolase	3.9	1	2	0	10623.4843	2	
Q9VTC2	Biogenesis of lysosome-related organelles complex 1 subunit 4	5.33	1	1	0	7436.511	1	
Q0KI28	Biogenesis of lysosome-related organelles complex 1 subunit 5	6.25	1	2	0	2217.6123	2	
Q9W3F7	Mitoguardin	4.19	2	3	2	996.85513	2	
A1Z814	Oxysterol-binding protein	1.02	1	1	0	4262.6626	1	
Q9W4F9	IP01388p	3.65	2	3	0	3127.654	1	
E1JJR2	Nicotinic acetylcholine receptor alpha7, isoform E	1.77	1	1	0	3551.4087	1	
Q7KMJ6	RNA-binding protein spenito	1.13	1	1	1	993.5372	1	
A0A0B4LHE6	Orcokinin, isoform B	12.6	2	2	2	996.78385	2	
A1ZAX6	FI02012p	1.2	1	1	0	584.6437	1	
F0JAQ9	MIP27169p	5.85	2	3	0	581.1005	1	
P18289	Transcription factor Jra	3.11	1	1	0	8347.574	1	
Q9VMX1	KIF-binding protein	2.83	2	2	2	9545.079	1	
Q7K0F7	Carbonyl reductase, isoform A	4.51	2	3	2	8232.4223	3	
O18405	Surfeit locus protein 4 homolog	7.04	2	2	2	754.56146	1	
Q9VR55	LD29159p	8.71	1	3	1	6987.694799999999	2	
Q9VHH7	Adenosine deaminase-like protein	2.37	1	1	1	2079.1638	1	
M9MRP5	Ecdysone-induced protein 63F 1, isoform C	4.42	1	1	0	4228.953	1	
Q9BLX1	PDGF- and VEGF-related factor 1, isoform B	7.64	2	2	0	2119.8914	2	
P54194	General odorant-binding protein 84a	4.57	1	1	1	562.2341	1	
Q24468	Receptor protein serine/threonine kinase put	1.74	1	1	1	558.5684	1	
Q95RQ8	Zinc finger protein pita	2.34	2	6	2	17041.348149999998	6	
Q8IR92	Uncharacterized protein, isoform A	8.58	7	12	0	809.389	1	
Q7KVT8	Orion, isoform B	3.1	2	2	0	2623.3381	1	
Q9VV26	GEO12049p1	6.84	1	4	1	39496.8318	4	
A0A0B4KEG0	NAD kinase 2, mitochondrial	2.18	1	1	0	422.63553	1	
Q9VPU0	RCC1-like domain-containing protein	2.2	1	1	1	538.5439	1	
A1Z971	Uncharacterized protein, isoform A	1.0	1	1	1	767.99805	1	
Q24192	Ras-like GTP-binding protein RhoL	7.89	2	4	0	18717.7272	4	
Q8MKL1	UPF0598 protein CG30010	4.79	1	1	0	4580.6255	1	
Q9W3C8	Carbonic anhydrase 3, isoform A	4.4	1	2	1	3529.6265	1	
M9PGK3	Uncharacterized protein, isoform I	1.54	2	3	0	3536.5596	3	
Q9VH09	Glycine cleavage system P protein	0.91	1	2	1	462.89645	1	
A1Z8Q0	Tweedlebeta	6.06	1	1	1	7840.318	1	
A1ZAG3	Protein G12	8.33	1	2	1	3068.0981	1	
Q9W452	Peptidase S1 domain-containing protein	2.61	1	1	1	8813.287	1	
Q9Y166	BcDNA.GH02431	5.71	2	2	2	14466.0983	2	
Q7K1R6	LD46221p	7.98	2	3	2	1398.1412	2	
A0A0B4JCQ5	phosphatidate phosphatase	5.24	6	8	0	40507.4876	5	
Q6IJE8	HDC15077	17.04	2	5	2	62481.0749	4	
A1Z782	PX domain-containing protein kinase-like protein	2.32	1	3	0	852.2857	2	
Q9VVI0	SD09427p	1.81	1	1	1	3656.4246	1	
A0A0B4KH70	Trivet, isoform F	4.22	2	2	0	6630.81314	2	
E1JIN2	Beaten path IIb, isoform C	1.98	1	2	0	16753.6576	2	
Q9VYI6	Coenzyme Q8	1.21	1	1	1	5970.846	1	
Q9VYX5	Transmembrane protein 242	5.48	1	1	1	907.75977	1	
Q9W494	Crossveinless	8.17	2	4	2	13273.0644	2	
Q9VEI2	Uncharacterized protein	2.33	1	1	1	4272.9688	1	
A0A0B4KHB7	AP complex subunit sigma	10.53	2	3	0	9982.8857	3	
A0A0B4K6Y7	Polychaetoid, isoform O	2.59	6	7	0	23211.477899999998	5	
Q8IQB4	Z band alternatively spliced PDZ-motif protein 66, isoform E	65.12	25	150	0	3815.4075999999995	2	
Q9V437	Pre-mRNA-splicing factor 18	3.53	1	2	1	2646.4187	1	
Q95NH6	Attacin-C	6.64	2	2	2	1984.5328	1	
Q9VZR2	Drosomycin-like 5	34.78	2	2	1	33656.133	1	
Q8MRQ1	GH06222p	1.49	1	1	0	1485.3264	1	
Q9VKQ3	Ribosome biogenesis protein WDR12 homolog	2.14	1	1	0	1749.3864	1	
Q9VPR6	Kinase	2.59	1	1	1	2452.5518	1	
Q9VF80	Cysteine protease	2.69	2	2	2	4086.636	1	
Q7KRY6	Nucleosomal histone kinase 1	1.34	1	1	0	1753.88	1	
M9PEL6	Geranylgeranyl transferase type-1 subunit beta	3.99	2	3	0	9949.63726	3	
Q9W0F9	Mitochondrial assembly of ribosomal large subunit protein 1	7.88	2	3	2	14223.2313	3	
Q9VMQ6	Cytochrome c oxidase assembly protein COX11, mitochondrial	4.15	1	2	1	1373.95215	2	
Q9W547	Large ribosomal subunit protein uL16m	3.29	1	1	1	393.26993	1	
E1JJS1	glutathione transferase	2.61	1	1	0	887.21985	1	
O18399	EG:152A3.5 protein (Fbgn0003116;pn protein)	3.95	2	2	2	3049.8554999999997	2	
Q9VAM2	Aminopeptidase	2.71	2	2	2	642.86615	1	
M9PEU6	Uncharacterized protein, isoform F	2.38	2	2	0	594.4445	1	
Q9VC27	Nicastrin	1.15	1	1	0	9109.8	1	
Q9VR56	tRNA (guanine(9)-N(1))-methyltransferase Trmt10A	3.13	1	1	1	923.3029	1	
Q9VSP9	Acyl-CoA binding protein 5	9.76	1	1	1	16314.747	1	
Q9TVQ5	Transcription elongation factor SPT4	13.79	2	4	2	7457.6287999999995	3	
E1JIS4	Uncharacterized protein	13.33	2	2	2	1063.1815000000001	2	
Q7K2B0	Ribosomal RNA-processing protein 8	6.15	2	2	2	8932.979	1	
A0A0B4KGW6	Sequence-specific single-stranded DNA-binding protein, isoform D	8.84	2	3	0	2751.04984	2	
A1ZAI5	Putative fatty acyl-CoA reductase CG5065	4.16	2	2	0	878.60046	1	
A0A0S0WIE7	Glutamate receptor IB, isoform D	0.81	1	2	0	5421.0814	2	
A8MPH9	Transcription factor kayak, isoforms D/sro	2.49	1	1	0	5920.863	1	
Q7JX82	GH21964p	6.85	2	3	2	780.39435	1	
Q7K490	SD03973p	4.07	2	2	2	2198.699	1	
Q7YTZ0	GH09436p	2.16	1	1	0	796.23425	1	
A0A0B4LG67	Uncharacterized protein, isoform E	4.2	2	3	0	374.06604	1	
O76876	Protein sex-lethal	3.71	2	3	0	13037.4871	3	
Q7KSC4	Mitochondrial pyruvate carrier 1	8.41	1	1	0	90571.89	1	
B5A5T4	UPAR/Ly6 domain-containing protein qvr	4.43	1	3	0	7111.7455	2	
Q8IMK6	Uncharacterized protein	5.72	1	1	1	15384.92	1	
Q02936	Protein hedgehog	2.34	1	1	1	4202.2617	1	
Q6NN09	ATPase protein 9	5.07	1	11	1	224245.49056	10	
O76874	SD17974p	1.93	2	3	2	2047.8501	2	
Q9VEB2	LD28404p	8.58	2	2	2	22257.18	1	
A0A9F2H0X3	Sidestep II, isoform C	0.75	1	1	0	953.8367	1	
Q9VGL2	GM08392p	2.65	1	1	1	5717.9644	1	
Q9W541	Translation initiation factor eIF2B subunit epsilon	1.2	1	1	1	1540.3846	1	
Q9VB59	Filamin-A	8.86	2	2	2	678.12805	1	
P41964	Drosomycin	31.43	2	2	0	12609.5071	2	
Q9VAX9	MIP05919p	7.94	2	2	2	27021.678	1	
Q9VGH7	Chloride channel protein 2	1.26	2	6	2	1697.7003	1	
A0A0B4K7P8	Short stop, isoform Z	7.29	41	50	0	562.14825	1	
A0A0C4DHB8	WD repeat-containing protein 44	1.01	1	1	0	1929.2798	1	
Q58CJ5	GH01093p	2.34	2	2	0	9134.055	1	
P10735	Small ribosomal subunit protein uS12m	5.71	1	3	0	39189.797999999995	3	
Q8IRE4	tRNA (guanine(37)-N(1))-methyltransferase	3.94	2	3	2	8720.1761	3	
Q9VK20	LD18447p	4.59	2	3	2	5035.1069	2	
Q7KQM8	Uncharacterized protein, isoform D	6.92	2	2	0	33585.0974	2	
Q9VU87	Vacuolar protein-sorting-associated protein 36	4.51	2	2	2	2229.5466	1	
Q9VX38	CG8326-PA	6.33	2	2	2	32425.34725	2	
Q24574	Ubiquitin carboxyl-terminal hydrolase 47	0.64	1	1	1	2469.9087	1	
Q0E985	RH74701p	13.33	1	1	1	5492.456	1	
Q9VCC2	RE50040p	4.86	2	2	2	12824.4522	2	
M9PEX7	Leucine-rich repeat-containing protein 59	2.14	1	1	0	725.4759	1	
P04657	Cytochrome c-1	17.14	2	11	0	14924.819	2	
Q9VZE6	Ribosome biogenesis protein BRX1 homolog	1.95	1	1	1	3091.762	1	
Q02926	Ribonucleoprotein RB97D	2.97	2	4	0	5878.214450000001	3	
Q8MKK3	Phosphopantothenoylcysteine decarboxylase	7.85	2	2	2	13909.491569999998	2	
Q7JYV7	Adenylate kinase isoenzyme 6 homolog	4.57	1	1	1	3701.1453	1	
Q9VWF5	N-alpha-acetyltransferase 20	5.71	1	2	1	4868.8243999999995	2	
B7Z153	Dpr-interacting protein beta, isoform C	1.98	1	1	0	3061.456	1	
Q4U2G8	FXNA-like protease	1.8	2	3	0	3721.7063000000003	2	
Q9W123	Protein painting of fourth	3.64	2	3	0	773.58618	2	
Q9W2C9	Lysyl oxidase-like 2	3.33	2	2	2	7100.5602	2	
Q9VGZ2	FI06805p	3.86	1	2	1	15126.4079	2	
Q9V785	SH3 domain-binding protein 5 homolog	1.47	1	2	1	4061.9961999999996	2	
E1JHX0	MIP29328p	3.76	1	1	1	5411.174	1	
Q9V451	Mst85C, isoform A	4.96	1	2	1	5591.485900000001	2	
Q9VUX2	E3 ubiquitin-protein ligase mind-bomb	0.98	1	1	1	345.9294	1	
D6W4V3	MIP19557p	4.74	1	2	0	2257.0016	2	
Q9W062	Microfibrillar-associated protein 1	2.3	1	1	1	2875.0044	1	
Q9W391	Probable phosphorylase b kinase regulatory subunit alpha	1.28	2	2	0	8559.0814	2	
Q9V9R3	adenylate cyclase	0.6	1	1	1	3273.9543	1	
Q9VX35	LD36501p	5.06	2	2	0	1355.09536	2	
Q9VUE5	LD17962p	1.45	2	3	1	10637.905999999999	3	
B8BPV3	Uncharacterized protein, isoform C	0.95	1	1	0	637.6326	1	
Q9VH14	Tissue inhibitor of metalloproteinase	7.14	2	3	2	10078.7865	3	
Q7KJ73	Tetraspanin	3.95	1	1	1	767.9833	1	
Q9VCZ7	Uncharacterized protein	3.49	1	2	1	9079.97105	2	
